recipe_urls,recipe_title,ingredients,ingredients_parsed
https://www.jamieoliver.com/recipes/vegetable-recipes/roasted-black-bean-burgers/,Roasted black bean burgers,"['1½ red onions', '200 g mixed mushrooms', '100 g rye bread', 'ground coriander', '1 x 400 g tin of black beans', 'olive oil', '40 g mature Cheddar cheese', '4 soft rolls', '100 g ripe cherry tomatoes', '1 lime', 'chipotle Tabasco sauce', '1 ripe mango', '1 ripe avocado', '4 tablespoons natural yoghurt', '4 sprigs of fresh coriander']",onion mushroom rye bread bean mature cheddar cheese roll tomato lime chipotle tabasco mango avocado yoghurt
https://www.jamieoliver.com/recipes/vegetable-recipes/warm-grape-radicchio-salad/,Warm grape & radicchio salad,"['200 g seedless red grapes', '1 radicchio or 2 red chicory', '2 cloves of garlic', '2 sprigs of fresh rosemary', '2 heaped tablespoons pine nuts', 'olive oil', '2 tablespoons balsamic vinegar', '1 tablespoon runny honey', '30 g rocket']",seedless grape radicchio chicory garlic
https://www.jamieoliver.com/recipes/butternut-squash-recipes/brilliant-bhaji-burger/,Brilliant bhaji burger,"['1 red onion', '2 cloves of garlic', '2 fresh green chillies', '1 big bunch of fresh coriander , (60g)', '75 g paneer cheese', '200 g butternut squash', '4 cm piece of ginger', '100 g plain flour', '1 lime', '2 teaspoons rogan josh curry paste', 'olive oil', '75 g natural yoghurt', '1 baby gem lettuce', '4 soft burger buns', '2 uncooked poppadoms', 'mango chutney']",onion garlic paneer cheese butternut squash flour lime rogan josh curry paste yoghurt gem lettuce burger bun poppadoms mango chutney
https://www.jamieoliver.com/recipes/pasta-recipes/summer-tagliatelle/,Summer tagliatelle,"['1 bunch of fresh basil , (30g)', '½ a clove of garlic', '50 g blanched almonds', 'extra virgin olive oil', '25 g Parmesan cheese , plus extra to serve', '¼ of a lemon', '1 Maris Piper potato', '125 g green beans', '300 g tagliatelle', '200 g delicate summer veg , such as broad beans, peas, tenderstem broccoli']",garlic blanched parmesan cheese lemon mari piper potato bean tagliatelle delicate summer veg broad tenderstem broccoli
https://www.jamieoliver.com/recipes/vegetable-recipes/veggie-pad-thai/,Veggie pad Thai,"['150 g rice noodles', 'sesame oil', '20 g unsalted peanuts', '2 cloves of garlic', '80 g silken tofu', 'low-salt soy sauce', '2 teaspoons tamarind paste', '2 teaspoons sweet chilli sauce', '2 limes', '1 shallot', '320 g crunchy veg , such as asparagus, purple sprouting broccoli, pak choi, baby corn', '80 g beansprouts', '2 large free-range eggs', 'olive oil', 'dried chilli flakes', '½ a cos lettuce', '½ a mixed bunch of fresh basil, mint and coriander , (15g)']",rice noodle sesame peanut garlic silken tofu soy paste lime shallot crunchy veg purple sprouting pak beansprouts egg co lettuce
https://www.jamieoliver.com/recipes/mushroom-recipes/my-veggie-pasties/,My veggie pasties,"['500 g mixed mushrooms', '500 g strong flour , plus extra for dusting', '250 g unsalted butter , (cold)', '200 g swede', '400 g potatoes', '1 onion', '1 pinch of dried rosemary', '1 large egg']",mushroom strong flour butter swede potato onion egg
https://www.jamieoliver.com/recipes/aubergine-recipes/my-veggie-moussaka/,My veggie moussaka,"['20 g dried porcini mushrooms', '2 onions', '8 cloves of garlic', 'olive oil', '½ a cinnamon stick', '1 bunch of fresh oregano , (30g)', '2 tablespoons red wine vinegar', '2 large aubergines , (400g each)', '1 kg potatoes', '2 x 400 g tins of quality plum tomatoes', '200 g feta cheese', '2 large free-range eggs', '300 ml semi-skimmed milk', '1 whole nutmeg , for grating']",porcini mushroom onion garlic wine aubergine potato plum tomato feta cheese egg semi skimmed milk
https://www.jamieoliver.com/recipes/vegetable-recipes/sticky-onion-tart/,Sticky onion tart,"['4 medium onions', '50 g unsalted butter', '4 sprigs of fresh thyme', '4 fresh bay leaves', '2 tablespoons soft dark brown sugar', '4 tablespoons cider vinegar', '8 cloves of garlic', '320 g sheet of all-butter puff pastry , (cold)']",onion butter sugar garlic sheet butter puff pastry
https://www.jamieoliver.com/recipes/vegetable-recipes/amazing-tomato-curry/,Amazing tomato curry,"['1.2 kg ripe mixed tomatoes', '1 pinch of saffron', '20 g flaked almonds', '4 cloves of garlic', '4cm piece of ginger', '2 fresh red chillies', 'olive oil', '1 handful of fresh curry leaves', '1 teaspoon mustard seeds', '1 teaspoon fenugreek seeds', '1 teaspoon cumin seeds', '1 onion', '1 x 400 g tin of light coconut milk', '2 teaspoons mango chutney']",tomato flaked garlic curry fenugreek onion coconut milk mango chutney
https://www.jamieoliver.com/recipes/vegetable-recipes/jessica-chastain-s-tempura/,Jessica Chastain's tempura rolls,"['PICKLED SHALLOTS', '2 teaspoons black peppercorns', '1 cinnamon stick', '2 star anise', '2 teaspoons coriander seeds', 'kosher salt', 'white wine vinegar', '6 shallots', 'EDAMAME DIP', '2 jalapeño chillies', '1 clove of garlic', '1 shallot', '250 g edamame beans', 'vegetable oil', 'rice wine vinegar', 'DIPPING SAUCE', '½ teaspoon mushroom seasoning', '20 g sugar', '35 ml tamari', 'rice wine vinegar', 'RICE ROLLS', '2 -3 heritage carrots', '2 Lebanese cucumbers , or 1 cucumber', '1 bunch of fresh chervil , (30g)', '½ a bunch of fresh tarragon , (15g)', '1 large handful of red grapes', '1 large handful of radishes', '1 romaine lettuce', '12 shiso leaves , (optional)', '30 g micro herbs , (pea shoots, purple radish, wasabi mustard)', '30 g mixed beansprouts , (mung, adzuki, chickpea, lentil)', '12 rice paper wrappers', 'CAULIFLOWER TEMPURA', '2 cauliflowers , (800g)', '400 g gluten-free self-raising flour', '2 litres vegetable oil , for deep frying']",pickled shallot star wine shallot edamame dip jalapeno garlic shallot edamame bean vegetable rice wine dipping mushroom sugar tamari rice wine rice roll heritage carrot lebanese cucumber cucumber chervil tarragon grape radish romaine lettuce shiso micro purple wasabi beansprouts rice paper wrapper cauliflower tempura cauliflower gluten self raising flour vegetable deep
https://www.jamieoliver.com/recipes/vegetable-recipes/vegan-falafel-fritters/,Vegan falafel fritters,"['150 g frozen peas , broad beans, or edamame beans', '1 heaped tablespoon self-raising flour', '1 preserved lemon', '¼ teaspoon cumin seeds', '6 flatbreads', '60 g shelled unsalted pistachios , (optional)', '100 g soya yoghurt', 'hot chilli sauce', 'SALAD PICKLE', '1 pomegranate', 'red wine vinegar', 'extra virgin olive oil', '1 red onion', '1-2 fresh mixed-colour chillies', '1 cucumber', '1-2 mixed-colour carrots', '1 bunch of fresh mint , (30g)', 'HOUMOUS', '1 x 660 g jar of chickpeas', '1 tablespoon unsweetened peanut butter', '½ a clove of garlic', '1 lemon', '½ a bunch of fresh parsley , (15g)', 'olive oil', '¼ teaspoon sweet smoked paprika', '1 tablespoon dukkah']",pea broad edamame bean self raising flour preserved lemon flatbread pistachio soya yoghurt salad pickle pomegranate wine onion cucumber carrot houmous chickpea peanut butter garlic lemon dukkah
https://www.jamieoliver.com/recipes/pasta-recipes/epic-veg-lasagne/,Epic vegan lasagne,"['20 g dried porcini mushrooms', '2 large red onions', '6 cloves of garlic', '2 carrots', '2 sticks of celery', '2 sprigs of fresh rosemary', 'olive oil', '1 teaspoon dried chilli flakes', '2 fresh bay leaves', '100 ml vegan Chianti wine', '1 x 400 g tin of green lentils', '2 x 400 g tins of quality plum tomatoes', '750 g mixed wild mushrooms', '½ a bunch of fresh thyme , (15g)', '2 slices of sourdough , (100g)', '70 g vegan Cheddar cheese', '½ a bunch of fresh sage , (15g)', 'extra virgin olive oil', 'PASTA', '400 g durum wheat flour , or fine semolina flour, plus extra for dusting', 'WHITE SAUCE', 'olive oil', '4 heaped tablespoons plain flour', '800 ml almond milk']",porcini mushroom onion garlic carrot celery vegan chianti wine lentil plum tomato mushroom sourdough vegan cheddar cheese pasta durum wheat flour semolina flour milk
https://www.jamieoliver.com/recipes/vegetable-recipes/roasted-root-veg/,Roasted root veg,"['3 kg Maris Piper potatoes', '16 carrots', '12 parsnips', '1 bulb of garlic', '½ a bunch of fresh rosemary , (15g)']",mari piper potato carrot parsnip garlic
https://www.jamieoliver.com/recipes/vegetable-recipes/brick-lane-burger/,Brick Lane burger,"['2 red onions', '1 carrot', '200 g butternut squash', '100 g paneer cheese', '2 cloves of garlic', '5 cm piece of ginger', '2 fresh green chillies', '1 big bunch of fresh coriander , (60g)', '150 g gram flour', '2 teaspoons ground turmeric', '2 teaspoons ground cumin', '2 limes', 'olive oil', '100 ml natural yoghurt', '2 baby gem lettuce', '1 fresh red chilli , (optional)', '6 burger buns', '3 poppadoms', 'mango chutney']",onion carrot butternut squash paneer cheese garlic flour lime yoghurt gem lettuce burger bun poppadoms mango chutney
https://www.jamieoliver.com/recipes/aubergine-recipes/aubergine-tomato-rogan-josh/,Aubergine & tomato rogan josh,"['1 large aubergine , (300g)', '1 lemon , optional', '2 big handfuls of mixed ripe tomatoes , (600g)', '1 handful of shelled pistachios , (30g)', '1 bunch of fresh coriander , (30g)', 'olive oil', '2 heaped teaspoons Patak’s rogan josh spice paste']",aubergine lemon tomato pistachio rogan josh paste
https://www.jamieoliver.com/recipes/pasta-recipes/classic-tomato-spaghetti-and-parmesan/,Classic tomato spaghetti,"['2 cloves of garlic', '1 fresh red chilli', '1 bunch of fresh basil , (30g)', '300 g dried spaghetti', 'olive oil', '1 x 400 g tin of plum tomatoes', '80 g Parmesan cheese , Grana Padano or vegetarian alternative']",garlic spaghetti plum tomato parmesan cheese grana padano vegetarian alternative
https://www.jamieoliver.com/recipes/potato-recipes/bubble-squeak/,Bubble & squeak,"['1 kg fluffy potatoes , such as Maris Piper', '600 g mixed vegetables , such as carrots, swede, turnips, parsnips, kale, Brussels sprouts... anything you like!', '40 g unsalted butter', 'olive oil', 'a few sprigs of fresh herbs , such as rosemary, sage, thyme or whatever you have knocking about in the fridge']",fluffy potato mari piper vegetable brussels anything you butter whatever you have knocking about fridge
https://www.jamieoliver.com/recipes/egg-recipes/spring-frittata/,Spring frittata,"['FRITTATA', '2 firm medium green or yellow courgettes', '1 bunch of fresh mint , (30g)', 'olive oil', '8 large free-range eggs', '½ teaspoon truffle oil', '1 pinch of cayenne pepper', '4 sprigs of fresh thyme', '40 g pecorino cheese', '1 fresh red chilli', '20 g feta cheese', 'TOASTS', '4 slices of ciabatta , (2cm thick)', '1 clove of garlic', '4 ripe cherry tomatoes', '1 teaspoon dried oregano', 'SALAD', 'extra virgin olive oil', '1 lemon', '150 g fresh podded peas', '100 g watercress', '1 celery of heart']",frittata courgette egg truffle cheese feta cheese toast ciabatta garlic tomato salad lemon podded pea celery heart
https://www.jamieoliver.com/recipes/pasta-recipes/mushroom-farfalle/,Mushroom farfalle,"['PASTA', '25 g dried porcini mushrooms', 'olive oil', '2-4 cloves of garlic', '½ a small dried red chilli', '250 g chestnut mushrooms', '6 sprigs of fresh thyme', '320 g dried farfalle', '1 teaspoon truffle oil', '1 lemon', '150 g low-fat cottage cheese', 'SALAD', '50 g blanched hazelnuts', '200 g baby spinach', '1 eating apple', '40 g blue cheese', '1 teaspoon extra virgin olive oil']",pasta porcini mushroom garlic mushroom farfalle truffle lemon cheese salad blanched hazelnut spinach eating apple blue cheese
https://www.jamieoliver.com/recipes/cheese-recipes/spinach-feta-filo-pie/,Spinach & feta filo pie,"['100 g pine nuts', '5 large free-range eggs', '300 g feta cheese', '50 g Cheddar cheese', 'dried oregano', '1 lemon', 'olive oil', '1 knob of unsalted butter', '400 g baby spinach', '1 x 270 g pack of filo pastry', 'cayenne pepper', '1 whole nutmeg , for grating']",egg feta cheese cheddar cheese lemon butter spinach pack filo pastry
https://www.jamieoliver.com/recipes/rice-recipes/ultimate-mushroom-risotto/,Ultimate mushroom risotto,"['1 onion', '2 sticks of celery', 'olive oil', '1 bunch of fresh thyme , (30g)', '20 g dried porcini mushrooms', '350 g mixed mushrooms , such as chestnut, button, wild, shiitake', '1.2 litres organic vegetable stock', '300 g Arborio risotto rice', '125 ml white wine', '40 g Parmesan or vegetarian hard cheese', '20 g unsalted butter', 'SALAD', '30 g blanched hazelnuts', '1 lemon', '4 tablespoons natural yoghurt', 'extra virgin olive oil', '100 g baby spinach']",onion celery porcini mushroom mushroom shiitake vegetable stock arborio risotto rice wine parmesan vegetarian hard cheese butter salad blanched hazelnut lemon yoghurt spinach
https://www.jamieoliver.com/recipes/tofu-recipes/throw-it-all-in-veggie-noodle-bowl/,Throw-it-all-in veggie noodle bowl,"['160 g baby carrots', '1 small leek', '5 cm piece of ginger', '1 heaped tablespoon traditional miso paste', '1 courgette', '3 sprigs of fresh mint', '160 g asparagus', '160 g tenderstem broccoli', '150 g udon noodles', '150 g firm silken tofu', '2 tablespoons low-salt soy sauce', 'sesame oil', '1 fresh red chilli']",carrot leek traditional miso paste courgette asparagus tenderstem broccoli udon noodle silken tofu soy sesame
https://www.jamieoliver.com/recipes/sweet-potato-recipes/sweet-potato-quesadilla/,Sweet potato quesadilla,"['2 sweet potatoes , (250g)', '½ a cucumber', '100 g radishes', '4 ripe tomatoes', 'red wine vinegar', 'extra virgin olive oil', '½ a bunch of fresh coriander , (15g)', '8 spring onions', '30 g Cheddar cheese', '2 seeded wholemeal tortillas', 'chipotle Tabasco sauce', '½ a ripe avocado', '2 heaped tablespoons natural yoghurt', '½ a lime']",potato cucumber radish tomato wine onion cheddar cheese wholemeal tortilla chipotle tabasco avocado yoghurt lime
https://www.jamieoliver.com/recipes/pasta-recipes/simple-courgette-pasta/,Simple courgette pasta,"['250 g fresh lasagne sheets', 'olive oil', '1 pinch of dried red chilli flakes', '2 cloves of garlic', '200 g baby courgettes', '160 g ripe cherry tomatoes', 'extra virgin olive oil', '1 lemon', '100 g seasonal fruit , such as figs, strawberries, grapes, peaches', '50 g rocket', '½ a bunch of fresh basil , (15g)', '25 g pine nuts', '25 g Parmesan , or vegetarian hard cheese', '1 tablespoon thick balsamic vinegar']",lasagne sheet garlic courgette tomato lemon seasonal fruit peach parmesan vegetarian hard cheese
https://www.jamieoliver.com/recipes/vegetable-recipes/gnarly-cauliflower-curry/,Gnarly cauliflower curry,"['1 medium cauliflower , (1kg)', '2 heaped tablespoons rogan josh curry paste', '1 red onion', '2 cloves of garlic', '150 g basmati rice', '2 lemons', '½ a bunch of fresh coriander , (15g)', 'pickled chillies , (see tip – optional)', 'extra virgin olive oil', '½ x 400 g tin of light coconut milk', '4 uncooked poppadoms', '1 pinch of dried red chilli flakes', '2 heaped tablespoons natural yoghurt']",cauliflower rogan josh curry paste onion garlic rice lemon pickled tip coconut milk poppadoms yoghurt
https://www.jamieoliver.com/recipes/vegetable-recipes/mixed-greens-filo-pie/,Mixed greens filo pie,"['50 g mixed nuts and seeds', '2 cloves of garlic', '2 onions', 'olive oil', '800 g mixed greens , such as kale, chard, spinach', '1 lemon', '½ a bunch of fresh dill , (15g)', '4 large free-range eggs', '6 large sheets of filo pastry', '150 g feta cheese', 'runny honey']",garlic onion spinach lemon egg sheet filo pastry feta cheese
https://www.jamieoliver.com/recipes/vegetable-recipes/vegetable-balls/,Liv Tyler's vegetable balls,"['50 g fine dried vermicelli noodles', '300 g carrots', '6 spring onions', '5 cm piece of ginger', '1 big bunch of fresh coriander , (60g)', '¼ teaspoon Chinese five-spice', '¼ teaspoon ground white pepper', '200 g self-raising flour', 'vegetable oil , for frying', 'sweet chilli sauce']",vermicelli noodle carrot onion chinese five self raising flour vegetable
https://www.jamieoliver.com/recipes/pasta-recipes/12-minute-spaghettini/,12-minute spaghettini,"['2 cloves of garlic', '250 g mixed-colour ripe cherry tomatoes', '1 handful of black olives , (stone in)', 'olive oil', '½ a bunch of fresh basil , (15g)', '160 g dried spaghettini or taglierini', '20 g salted ricotta or feta cheese']",garlic tomato spaghettini taglierini salted ricotta feta cheese
